sample_index,timestamp,green,green_status,red,red_status,infrared,infrared_status
535,1785929344129,-513873,0,5777439,0,7357739,0
536,1785929344139,-519036,0,5777079,0,7356764,0
537,1785929344149,-524526,0,5776871,0,7355892,0
538,1785929344160,-530301,0,5775902,0,7354524,0
539,1785929344169,-536052,0,5774519,0,7352438,0
540,1785929344179,-541555,0,5773200,0,7350263,0
541,1785929344189,-546263,0,5772505,0,7348662,0
542,1785929344199,-550278,0,5772093,0,7347622,0
543,1785929344209,-553489,0,5772260,0,7347362,0
544,1785929344219,-555887,0,5772410,0,7347293,0
545,1785929344229,-557980,0,5772531,0,7346882,0
546,1785929344240,-559634,0,5772455,0,7346707,0
547,1785929344249,-560770,0,5772313,0,7346272,0
548,1785929344261,-561957,0,5771826,0,7345596,0
549,1785929344269,-562835,0,5771771,0,7345188,0
550,1785929344281,-563398,0,5772422,0,7345322,0
551,1785929344289,-563935,0,5773187,0,7346106,0
552,1785929344299,-564367,0,5773627,0,7346608,0
553,1785929344309,-564781,0,5773906,0,7346634,0
554,1785929344320,-565338,0,5773813,0,7346612,0
555,1785929344329,-565792,0,5773463,0,7346129,0
556,1785929344340,-566166,0,5773113,0,7345270,0
557,1785929344349,-566272,0,5773078,0,7345123,0
558,1785929344360,-566077,0,5773483,0,7345190,0
559,1785929344369,-565779,0,5774185,0,7345752,0
560,1785929344380,-565357,0,5775046,0,7346897,0
561,1785929344389,-564978,0,5774965,0,7346738,0
562,1785929344400,-564933,0,5774445,0,7346232,0
563,1785929344409,-564909,0,5773841,0,7345357,0
564,1785929344420,-564844,0,5773794,0,7345132,0
565,1785929344430,-564594,0,5774244,0,7345298,0
566,1785929344442,-564352,0,5774890,0,7345665,0
567,1785929344450,-563933,0,5775761,0,7346469,0
568,1785929344461,-563826,0,5776710,0,7347407,0
569,1785929344469,-563469,0,5777397,0,7348227,0
570,1785929344480,-563106,0,5777496,0,7348438,0
571,1785929344490,-563292,0,5777349,0,7348061,0
572,1785929344500,-563227,0,5777657,0,7348072,0
573,1785929344510,-563201,0,5778043,0,7348507,0
574,1785929344520,-562841,0,5778698,0,7349174,0
575,1785929344530,-562391,0,5779523,0,7350021,0
576,1785929344540,-562033,0,5780225,0,7350840,0
577,1785929344550,-561619,0,5780328,0,7351153,0
578,1785929344561,-561368,0,5780556,0,7351107,0
579,1785929344570,-561086,0,5780415,0,7351281,0
580,1785929344581,-560673,0,5780438,0,7351228,0
581,1785929344590,-560423,0,5780749,0,7351277,0
582,1785929344602,-559865,0,5781469,0,7352250,0
583,1785929344610,-559295,0,5782100,0,7352986,0
584,1785929344621,-558801,0,5782707,0,7353636,0
585,1785929344630,-558186,0,5783520,0,7354112,0
586,1785929344640,-557433,0,5784565,0,7355209,0
587,1785929344650,-556664,0,5786011,0,7356607,0
588,1785929344661,-555789,0,5787765,0,7358597,0
589,1785929344670,-554670,0,5789520,0,7360555,0
590,1785929344681,-553489,0,5791007,0,7362248,0
591,1785929344690,-552352,0,5792252,0,7364031,0
592,1785929344700,-551369,0,5792877,0,7364766,0
593,1785929344710,-550367,0,5793401,0,7365277,0
594,1785929344721,-549179,0,5793800,0,7365799,0
595,1785929344730,-548284,0,5793976,0,7366045,0
596,1785929344741,-547340,0,5793925,0,7365720,0
597,1785929344750,-546372,0,5793842,0,7365731,0
598,1785929344764,-545405,0,5793285,0,7365336,0
599,1785929344770,-544712,0,5792315,0,7364367,0
600,1785929344781,-543907,0,5791236,0,7363333,0
601,1785929344790,-543199,0,5790315,0,7362032,0
602,1785929344801,-542452,0,5789543,0,7361001,0
603,1785929344810,-541594,0,5789052,0,7360620,0
604,1785929344821,-540705,0,5788438,0,7359958,0
605,1785929344830,-539772,0,5787816,0,7359218,0
606,1785929344841,-539046,0,5787359,0,7358467,0
607,1785929344850,-538066,0,5787044,0,7358246,0
608,1785929344861,-536897,0,5787109,0,7357838,0
609,1785929344870,-535750,0,5786745,0,7357584,0
610,1785929344881,-534531,0,5786890,0,7356968,0
611,1785929344890,-533257,0,5787465,0,7357258,0
612,1785929344902,-531658,0,5788896,0,7358163,0
613,1785929344911,-530038,0,5790447,0,7359312,0
614,1785929344924,-528200,0,5791903,0,7360428,0
615,1785929344931,-526484,0,5792812,0,7361194,0
616,1785929344941,-524991,0,5793295,0,7361439,0
617,1785929344951,-523374,0,5793510,0,7361203,0
618,1785929344961,-521950,0,5793159,0,7360549,0
619,1785929344971,-520683,0,5792550,0,7359655,0
620,1785929344981,-519398,0,5792364,0,7359061,0
621,1785929344991,-517808,0,5792609,0,7359361,0
622,1785929345001,-516542,0,5792184,0,7359156,0
623,1785929345011,-515336,0,5791501,0,7358700,0
624,1785929345021,-515017,0,5790022,0,7357582,0
625,1785929345031,-515878,0,5788894,0,7355787,0
626,1785929345041,-517730,0,5788559,0,7354810,0
627,1785929345051,-520221,0,5788607,0,7354407,0
628,1785929345062,-523669,0,5788643,0,7353667,0
629,1785929345073,-527220,0,5788140,0,7352988,0
630,1785929345086,-531330,0,5787120,0,7351604,0
631,1785929345092,-535639,0,5786180,0,7350325,0
632,1785929345101,-539720,0,5785637,0,7349099,0
633,1785929345111,-543106,0,5785494,0,7348363,0
634,1785929345121,-546003,0,5785532,0,7348174,0
635,1785929345131,-548304,0,5785649,0,7347602,0
636,1785929345141,-549900,0,5785524,0,7346987,0
637,1785929345151,-551252,0,5785754,0,7346703,0
638,1785929345162,-552190,0,5785014,0,7345677,0
639,1785929345171,-553006,0,5783611,0,7343797,0
640,1785929345181,-553908,0,5782239,0,7341064,0
641,1785929345191,-554468,0,5780965,0,7338979,0
642,1785929345202,-554936,0,5780155,0,7336926,0
643,1785929345211,-555245,0,5779990,0,7335458,0
644,1785929345222,-555225,0,5780096,0,7335029,0
645,1785929345231,-555100,0,5780376,0,7335087,0
646,1785929345244,-555013,0,5779814,0,7334771,0
647,1785929345251,-554983,0,5777935,0,7333075,0
648,1785929345262,-555107,0,5776032,0,7330891,0
649,1785929345272,-555322,0,5774017,0,7328684,0
650,1785929345282,-555374,0,5771654,0,7326021,0
651,1785929345291,-555286,0,5769034,0,7322976,0
652,1785929345302,-555297,0,5766518,0,7320257,0
653,1785929345311,-555424,0,5764401,0,7317845,0
654,1785929345322,-555015,0,5762846,0,7315851,0
655,1785929345331,-554738,0,5761326,0,7314462,0
656,1785929345342,-554399,0,5759534,0,7312457,0
657,1785929345352,-554249,0,5758255,0,7310689,0
658,1785929345362,-553595,0,5757466,0,7309754,0
659,1785929345372,-553226,0,5756761,0,7308713,0
660,1785929345382,-552425,0,5757170,0,7308742,0
661,1785929345392,-551685,0,5756555,0,7308546,0
662,1785929345410,-551056,0,5756930,0,7308399,0
663,1785929345413,-549909,0,5758682,0,7310552,0
664,1785929345422,-548482,0,5758980,0,7311717,0
665,1785929345432,-547738,0,5758491,0,7311517,0
666,1785929345443,-546966,0,5757528,0,7310369,0
667,1785929345452,-546080,0,5758266,0,7310529,0
668,1785929345462,-545041,0,5758797,0,7311373,0
669,1785929345472,-543665,0,5759386,0,7312020,0
670,1785929345483,-542373,0,5759443,0,7312202,0
671,1785929345492,-541076,0,5759113,0,7312147,0
672,1785929345502,-539774,0,5758131,0,7311460,0
673,1785929345512,-538749,0,5757473,0,7311048,0
674,1785929345522,-537431,0,5757548,0,7310874,0
675,1785929345532,-535900,0,5758234,0,7311407,0
676,1785929345544,-534421,0,5758798,0,7312030,0
677,1785929345552,-532699,0,5759662,0,7313041,0
678,1785929345565,-530899,0,5759955,0,7313587,0
679,1785929345572,-529415,0,5760671,0,7314207,0
680,1785929345582,-527533,0,5761496,0,7315497,0
681,1785929345593,-525769,0,5762483,0,7316642,0
682,1785929345603,-523988,0,5763146,0,7317464,0
683,1785929345612,-522052,0,5763787,0,7318187,0
684,1785929345623,-519980,0,5764761,0,7318763,0
685,1785929345633,-518121,0,5765486,0,7319732,0
686,1785929345643,-516020,0,5766413,0,7320847,0
687,1785929345652,-514029,0,5767280,0,7321828,0
688,1785929345664,-511840,0,5767462,0,7322404,0
689,1785929345672,-509856,0,5767957,0,7323148,0
690,1785929345683,-507759,0,5768865,0,7323977,0
691,1785929345693,-505569,0,5769604,0,7325153,0
692,1785929345712,-503485,0,5770051,0,7325947,0
693,1785929345713,-501492,0,5770448,0,7326556,0
694,1785929345726,-499607,0,5770728,0,7327015,0
695,1785929345733,-497623,0,5771264,0,7327779,0
696,1785929345743,-495525,0,5771572,0,7328402,0
697,1785929345753,-493602,0,5771948,0,7329084,0
698,1785929345764,-491725,0,5772196,0,7329621,0
699,1785929345773,-489719,0,5772310,0,7329991,0
700,1785929345783,-488055,0,5772557,0,7330518,0
701,1785929345793,-486314,0,5772322,0,7330627,0
702,1785929345803,-484689,0,5772189,0,7330249,0
703,1785929345813,-483020,0,5772451,0,7330569,0
704,1785929345823,-481413,0,5772653,0,7331000,0
705,1785929345833,-479748,0,5772899,0,7331358,0
706,1785929345844,-478055,0,5772579,0,7331667,0
707,1785929345853,-476442,0,5772446,0,7331455,0
708,1785929345864,-474839,0,5772214,0,7331402,0
709,1785929345873,-473397,0,5772274,0,7331481,0
710,1785929345885,-471731,0,5772531,0,7331576,0
711,1785929345893,-470050,0,5772754,0,7331806,0
712,1785929345904,-468466,0,5772944,0,7332184,0
713,1785929345913,-466774,0,5772968,0,7332182,0
714,1785929345924,-465051,0,5772274,0,7331906,0
715,1785929345933,-463676,0,5771863,0,7331290,0
716,1785929345943,-462118,0,5772218,0,7331425,0
717,1785929345953,-460645,0,5772729,0,7332206,0
718,1785929345964,-459856,0,5772947,0,7332315,0
719,1785929345973,-460010,0,5772487,0,7332182,0
720,1785929345984,-461466,0,5771720,0,7330886,0
721,1785929345993,-463568,0,5771266,0,7330140,0
722,1785929346003,-466426,0,5770814,0,7329376,0
723,1785929346013,-469733,0,5770677,0,7328617,0
724,1785929346024,-473070,0,5770367,0,7327993,0
725,1785929346033,-476658,0,5769924,0,7327153,0
726,1785929346046,-480084,0,5769269,0,7326092,0
727,1785929346053,-483072,0,5768367,0,7324995,0
728,1785929346064,-485691,0,5767602,0,7323935,0
729,1785929346073,-487845,0,5767141,0,7323145,0
730,1785929346085,-489593,0,5767101,0,7322603,0
731,1785929346095,-490824,0,5766897,0,7322199,0
732,1785929346103,-491800,0,5766302,0,7321644,0
733,1785929346113,-492229,0,5765886,0,7321366,0
734,1785929346124,-492415,0,5765635,0,7321066,0
735,1785929346133,-492562,0,5765661,0,7321220,0
736,1785929346143,-492563,0,5764949,0,7320390,0
737,1785929346153,-492642,0,5764904,0,7319811,0
738,1785929346164,-492525,0,5764937,0,7319754,0
739,1785929346173,-492377,0,5765039,0,7319344,0
740,1785929346184,-492374,0,5765656,0,7319516,0
741,1785929346193,-491881,0,5766229,0,7319754,0
742,1785929346206,-491432,0,5766529,0,7319851,0
743,1785929346213,-490852,0,5767002,0,7320010,0
744,1785929346224,-490170,0,5766817,0,7320246,0
745,1785929346233,-489580,0,5766685,0,7319893,0
746,1785929346244,-488882,0,5766482,0,7319206,0
747,1785929346260,-487829,0,5767214,0,7319794,0
748,1785929346264,-486833,0,5768024,0,7319916,0
749,1785929346274,-485873,0,5768398,0,7320355,0
750,1785929346284,-484971,0,5768448,0,7320415,0
751,1785929346296,-483924,0,5768353,0,7320812,0
752,1785929346310,-483276,0,5767860,0,7319995,0
753,1785929346313,-482528,0,5767979,0,7320101,0
754,1785929346324,-481691,0,5768314,0,7320363,0
755,1785929346333,-481040,0,5768283,0,7320282,0
756,1785929346344,-480393,0,5767922,0,7319748,0
757,1785929346353,-479709,0,5768076,0,7319337,0
758,1785929346366,-478842,0,5767951,0,7319222,0
759,1785929346373,-478240,0,5767871,0,7319057,0
760,1785929346384,-477299,0,5767434,0,7319205,0
761,1785929346394,-476503,0,5766698,0,7318227,0
762,1785929346404,-475551,0,5766577,0,7318068,0
763,1785929346413,-474622,0,5766967,0,7318064,0
764,1785929346424,-473324,0,5767222,0,7318414,0
765,1785929346433,-472268,0,5767392,0,7318604,0
766,1785929346444,-471034,0,5767440,0,7318800,0
767,1785929346454,-469746,0,5767258,0,7318791,0
768,1785929346464,-468254,0,5766839,0,7319032,0
769,1785929346473,-467170,0,5766246,0,7318541,0
770,1785929346484,-466015,0,5766327,0,7318253,0
771,1785929346495,-464600,0,5766725,0,7318746,0
772,1785929346505,-463021,0,5767061,0,7319090,0
773,1785929346513,-461489,0,5767037,0,7319115,0
774,1785929346526,-460127,0,5766933,0,7319417,0
775,1785929346533,-458465,0,5767102,0,7319315,0
776,1785929346544,-456871,0,5767347,0,7319650,0
777,1785929346553,-455157,0,5767686,0,7320336,0
778,1785929346565,-453681,0,5767283,0,7320449,0
779,1785929346574,-452232,0,5766775,0,7319969,0
780,1785929346584,-450718,0,5766971,0,7319837,0
781,1785929346594,-449066,0,5767572,0,7320324,0
782,1785929346604,-447474,0,5767980,0,7320630,0
783,1785929346614,-445918,0,5768248,0,7321028,0
784,1785929346624,-444201,0,5768113,0,7321295,0
785,1785929346634,-442561,0,5767370,0,7321138,0
786,1785929346646,-441042,0,5767059,0,7320783,0
787,1785929346658,-439635,0,5767290,0,7320652,0
788,1785929346665,-438211,0,5767760,0,7320772,0
789,1785929346678,-436475,0,5768324,0,7321593,0
790,1785929346687,-434914,0,5768615,0,7321737,0
791,1785929346694,-433401,0,5768549,0,7322073,0
792,1785929346704,-431780,0,5768267,0,7322239,0
793,1785929346714,-430400,0,5767695,0,7321677,0
794,1785929346725,-428997,0,5767537,0,7321488,0
795,1785929346734,-427255,0,5768172,0,7322078,0
796,1785929346744,-425571,0,5769078,0,7323053,0
797,1785929346754,-423895,0,5769673,0,7323910,0
798,1785929346764,-422128,0,5769739,0,7324145,0
799,1785929346774,-420458,0,5769777,0,7324331,0
800,1785929346784,-418901,0,5769632,0,7324384,0
801,1785929346794,-417336,0,5770067,0,7324724,0
802,1785929346804,-415497,0,5771112,0,7325646,0
803,1785929346814,-413615,0,5771990,0,7327073,0
804,1785929346825,-411750,0,5772774,0,7328062,0
805,1785929346834,-410054,0,5773570,0,7328984,0
806,1785929346846,-407976,0,5774499,0,7330131,0
807,1785929346854,-406031,0,5775993,0,7331393,0
808,1785929346865,-403946,0,5778017,0,7334178,0
809,1785929346874,-401543,0,5779520,0,7336200,0
810,1785929346884,-399846,0,5780701,0,7337557,0
811,1785929346894,-397975,0,5782084,0,7339499,0
812,1785929346905,-396733,0,5783785,0,7341633,0
813,1785929346914,-396423,0,5784923,0,7343577,0
814,1785929346925,-397260,0,5784186,0,7343529,0
815,1785929346934,-399612,0,5781996,0,7341607,0
816,1785929346944,-402618,0,5780047,0,7339376,0
817,1785929346954,-405921,0,5778927,0,7338276,0
818,1785929346965,-409308,0,5777988,0,7337591,0
819,1785929346974,-412892,0,5776988,0,7336532,0
820,1785929346985,-416336,0,5776074,0,7335400,0
821,1785929346995,-419316,0,5775366,0,7334603,0
822,1785929347007,-422024,0,5774862,0,7333852,0
823,1785929347014,-424058,0,5774780,0,7333622,0
824,1785929347025,-425784,0,5774417,0,7333237,0
825,1785929347035,-427068,0,5774548,0,7333202,0
826,1785929347045,-427874,0,5774767,0,7333591,0
827,1785929347054,-428285,0,5775801,0,7334195,0
828,1785929347065,-428607,0,5776750,0,7335029,0
829,1785929347075,-428511,0,5777514,0,7335872,0
830,1785929347085,-428177,0,5778363,0,7336942,0
831,1785929347094,-427851,0,5778870,0,7337297,0
832,1785929347105,-427595,0,5779593,0,7338029,0
833,1785929347114,-427306,0,5780368,0,7338752,0
834,1785929347125,-426852,0,5780899,0,7339290,0
835,1785929347134,-426401,0,5781555,0,7339822,0
836,1785929347146,-425797,0,5782447,0,7340949,0
837,1785929347155,-425135,0,5783878,0,7342461,0
838,1785929347167,-424460,0,5785388,0,7344479,0
839,1785929347175,-423941,0,5786731,0,7346214,0
840,1785929347185,-423400,0,5788099,0,7347975,0
841,1785929347195,-423204,0,5788768,0,7348933,0
842,1785929347205,-423046,0,5789630,0,7349958,0
843,1785929347215,-422838,0,5790390,0,7350822,0
844,1785929347225,-422694,0,5791147,0,7351621,0
845,1785929347235,-422637,0,5791439,0,7352173,0
846,1785929347245,-422484,0,5791608,0,7352601,0
847,1785929347255,-422578,0,5790791,0,7352103,0
848,1785929347265,-422926,0,5789510,0,7350982,0
849,1785929347275,-423157,0,5788458,0,7349884,0
850,1785929347285,-423323,0,5788085,0,7349087,0
851,1785929347295,-423301,0,5788148,0,7349066,0
852,1785929347306,-423245,0,5788399,0,7349270,0
853,1785929347315,-422703,0,5788204,0,7349481,0
854,1785929347328,-422602,0,5787591,0,7348916,0
855,1785929347344,-422448,0,5786665,0,7347752,0
856,1785929347345,-422085,0,5786238,0,7346971,0
857,1785929347355,-421331,0,5786438,0,7347132,0
858,1785929347366,-420282,0,5787011,0,7347402,0
859,1785929347375,-419469,0,5787310,0,7347848,0
860,1785929347387,-418295,0,5787440,0,7348137,0
861,1785929347396,-417360,0,5786849,0,7347429,0
862,1785929347406,-416528,0,5787158,0,7347481,0
863,1785929347415,-415710,0,5788488,0,7348815,0
864,1785929347425,-414352,0,5789753,0,7350728,0
865,1785929347435,-413163,0,5790324,0,7351663,0
866,1785929347446,-412130,0,5790590,0,7352275,0
867,1785929347456,-411183,0,5791321,0,7353027,0
868,1785929347467,-410162,0,5792071,0,7353933,0
869,1785929347476,-408754,0,5793606,0,7355309,0
870,1785929347487,-407258,0,5794925,0,7357031,0
871,1785929347495,-405891,0,5795449,0,7357972,0
872,1785929347506,-404693,0,5794913,0,7357722,0
873,1785929347515,-403875,0,5794628,0,7357366,0
874,1785929347526,-402887,0,5795055,0,7357505,0
875,1785929347536,-401921,0,5795620,0,7358370,0
876,1785929347546,-400433,0,5796011,0,7359014,0
877,1785929347556,-399456,0,5796079,0,7358889,0
878,1785929347566,-398087,0,5796728,0,7359271,0
879,1785929347575,-396649,0,5798298,0,7360272,0
880,1785929347586,-394813,0,5800278,0,7362279,0
881,1785929347596,-392802,0,5802066,0,7364183,0
882,1785929347606,-391044,0,5802789,0,7365082,0
883,1785929347615,-389504,0,5802727,0,7364821,0
884,1785929347626,-387982,0,5803316,0,7365187,0
885,1785929347636,-386299,0,5804547,0,7366433,0
886,1785929347649,-384556,0,5805808,0,7367844,0
887,1785929347656,-382793,0,5807194,0,7369104,0
888,1785929347666,-381115,0,5808150,0,7370340,0
889,1785929347676,-379315,0,5808648,0,7371190,0
890,1785929347686,-377892,0,5809014,0,7371495,0
891,1785929347696,-376315,0,5810011,0,7372307,0
892,1785929347706,-374518,0,5811368,0,7373360,0
893,1785929347716,-372654,0,5813215,0,7374881,0
894,1785929347726,-370354,0,5815043,0,7376297,0
895,1785929347736,-368128,0,5816651,0,7377672,0
896,1785929347746,-366196,0,5817636,0,7378718,0
897,1785929347756,-364371,0,5818374,0,7379259,0
898,1785929347773,-362690,0,5818669,0,7379653,0
899,1785929347776,-361086,0,5819381,0,7380083,0
900,1785929347789,-359403,0,5820243,0,7380807,0
901,1785929347796,-358329,0,5820791,0,7381333,0
902,1785929347808,-358139,0,5820987,0,7381563,0
903,1785929347816,-358928,0,5820618,0,7380972,0
904,1785929347826,-360781,0,5820192,0,7380347,0
905,1785929347836,-363170,0,5819758,0,7379533,0
906,1785929347846,-365888,0,5819331,0,7378882,0
907,1785929347856,-369227,0,5818536,0,7377603,0
908,1785929347867,-372465,0,5817882,0,7376439,0
909,1785929347876,-375514,0,5817655,0,7375727,0
910,1785929347887,-378118,0,5817619,0,7375488,0
911,1785929347896,-380415,0,5817842,0,7375112,0
912,1785929347907,-382183,0,5817905,0,7375017,0
913,1785929347916,-383744,0,5817698,0,7374909,0
914,1785929347927,-385097,0,5817313,0,7374535,0
915,1785929347936,-386273,0,5816799,0,7373799,0
916,1785929347947,-386995,0,5816379,0,7373109,0
917,1785929347956,-387492,0,5816555,0,7372969,0
918,1785929347970,-387534,0,5817286,0,7373213,0
919,1785929347976,-387248,0,5818361,0,7373625,0
920,1785929347987,-386717,0,5819476,0,7374142,0
921,1785929347996,-386212,0,5820677,0,7374318,0
922,1785929348007,-385717,0,5822172,0,7373686,0
923,1785929348017,-384859,0,5823723,0,7372446,0
924,1785929348027,-383593,0,5826325,0,7372216,0
925,1785929348037,-381769,0,5829370,0,7373516,0
926,1785929348047,-380239,0,5832347,0,7375359,0
927,1785929348056,-378677,0,5834558,0,7377065,0
928,1785929348067,-377415,0,5835974,0,7377981,0
929,1785929348077,-376210,0,5837165,0,7378843,0
930,1785929348087,-374967,0,5837927,0,7379494,0
931,1785929348096,-373706,0,5838541,0,7379579,0
932,1785929348107,-372296,0,5839052,0,7379666,0
933,1785929348116,-370996,0,5839554,0,7379695,0
934,1785929348129,-369206,0,5840204,0,7379870,0
935,1785929348137,-367826,0,5840501,0,7380045,0
936,1785929348147,-366467,0,5840187,0,7380494,0
937,1785929348157,-365834,0,5839786,0,7380605,0
938,1785929348167,-364903,0,5840185,0,7380129,0
939,1785929348177,-363800,0,5840828,0,7380290,0
940,1785929348187,-362303,0,5841257,0,7380451,0
941,1785929348197,-361368,0,5841095,0,7380486,0
942,1785929348207,-360457,0,5841205,0,7380270,0
943,1785929348217,-359326,0,5842145,0,7381139,0
944,1785929348227,-358197,0,5843246,0,7382340,0
945,1785929348237,-357157,0,5844085,0,7383689,0
946,1785929348247,-356211,0,5844682,0,7384571,0
947,1785929348257,-355358,0,5845045,0,7385464,0
948,1785929348268,-354470,0,5845787,0,7386423,0
949,1785929348277,-353592,0,5846439,0,7387532,0
950,1785929348290,-352413,0,5846934,0,7388807,0
951,1785929348297,-351348,0,5847650,0,7389476,0
952,1785929348307,-350028,0,5848724,0,7390426,0
953,1785929348317,-348615,0,5850012,0,7392051,0
954,1785929348327,-347204,0,5850876,0,7393236,0
955,1785929348337,-345943,0,5851450,0,7394108,0
956,1785929348348,-344908,0,5851628,0,7394936,0
957,1785929348357,-344038,0,5851628,0,7395291,0
958,1785929348368,-343234,0,5851785,0,7395567,0
959,1785929348377,-342297,0,5852044,0,7395999,0
960,1785929348389,-341329,0,5852411,0,7396680,0
961,1785929348397,-340196,0,5853064,0,7397390,0
962,1785929348408,-339189,0,5853520,0,7398159,0
963,1785929348417,-338141,0,5854129,0,7399242,0
964,1785929348428,-337210,0,5854283,0,7400034,0
965,1785929348438,-336530,0,5854031,0,7400335,0
966,1785929348449,-335912,0,5853121,0,7400173,0
967,1785929348458,-335558,0,5852546,0,7399729,0
968,1785929348468,-334921,0,5852662,0,7399951,0
969,1785929348477,-334116,0,5853255,0,7400842,0
970,1785929348488,-333404,0,5853344,0,7401747,0
971,1785929348498,-332500,0,5852921,0,7401668,0
972,1785929348508,-331870,0,5852230,0,7401603,0
973,1785929348518,-331556,0,5851454,0,7401046,0
974,1785929348528,-330799,0,5851147,0,7400884,0
975,1785929348537,-329936,0,5851414,0,7401411,0
976,1785929348548,-328958,0,5851514,0,7401897,0
977,1785929348557,-328230,0,5851039,0,7401739,0
978,1785929348569,-327406,0,5850729,0,7401371,0
979,1785929348578,-326434,0,5850607,0,7401226,0
980,1785929348588,-325302,0,5850919,0,7401498,0
981,1785929348598,-323961,0,5851767,0,7402041,0
982,1785929348611,-322468,0,5851993,0,7402434,0
983,1785929348618,-321270,0,5851671,0,7402730,0
984,1785929348628,-320331,0,5850924,0,7402550,0
985,1785929348638,-319518,0,5849971,0,7401795,0
986,1785929348648,-318700,0,5849637,0,7401394,0
987,1785929348658,-317617,0,5850167,0,7401793,0
988,1785929348669,-316218,0,5851006,0,7402814,0
989,1785929348678,-314680,0,5851632,0,7403675,0
990,1785929348688,-313173,0,5851743,0,7404098,0
991,1785929348698,-311822,0,5851623,0,7403929,0
992,1785929348710,-310587,0,5851300,0,7403865,0
993,1785929348718,-309549,0,5851288,0,7404032,0
994,1785929348728,-308035,0,5851975,0,7404633,0
995,1785929348738,-307057,0,5852259,0,7405143,0
996,1785929348749,-306800,0,5852218,0,7404793,0
997,1785929348758,-307664,0,5852040,0,7404488,0
998,1785929348770,-309346,0,5852011,0,7404293,0
999,1785929348778,-311741,0,5851847,0,7403716,0
1000,1785929348788,-315051,0,5851426,0,7403187,0
1001,1785929348798,-318577,0,5850823,0,7402527,0
1002,1785929348809,-322450,0,5849982,0,7401607,0
1003,1785929348818,-326304,0,5849098,0,7400393,0
1004,1785929348828,-329837,0,5848773,0,7399416,0
1005,1785929348838,-332957,0,5848523,0,7399029,0
1006,1785929348849,-335673,0,5848263,0,7398383,0
1007,1785929348858,-337972,0,5847954,0,7397884,0
1008,1785929348869,-339753,0,5847695,0,7397495,0
1009,1785929348878,-341430,0,5847366,0,7397069,0
1010,1785929348889,-342628,0,5847067,0,7396834,0
1011,1785929348898,-343827,0,5847020,0,7396895,0
1012,1785929348909,-344606,0,5846412,0,7396338,0
1013,1785929348918,-345547,0,5845832,0,7395643,0
1014,1785929348931,-346266,0,5845937,0,7395178,0
1015,1785929348938,-346470,0,5846623,0,7395422,0
1016,1785929348949,-346671,0,5847326,0,7395720,0
1017,1785929348958,-347039,0,5847201,0,7395326,0
1018,1785929348969,-347633,0,5846921,0,7394616,0
1019,1785929348978,-348337,0,5846180,0,7393273,0
1020,1785929348989,-348747,0,5845894,0,7392678,0
1021,1785929348998,-348847,0,5846043,0,7392390,0
1022,1785929349009,-348740,0,5846490,0,7392547,0
1023,1785929349019,-348453,0,5846680,0,7392936,0
1024,1785929349029,-348345,0,5846521,0,7392620,0
1025,1785929349039,-348392,0,5846306,0,7392579,0
1026,1785929349049,-348419,0,5846231,0,7392642,0
1027,1785929349059,-348358,0,5846117,0,7392687,0
1028,1785929349070,-348252,0,5845889,0,7392847,0
1029,1785929349079,-348511,0,5845684,0,7392710,0
1030,1785929349092,-348501,0,5845718,0,7392857,0
1031,1785929349102,-348643,0,5845704,0,7392785,0
1032,1785929349109,-348620,0,5845829,0,7392978,0
1033,1785929349119,-348584,0,5845825,0,7393101,0
1034,1785929349129,-348852,0,5845360,0,7393001,0
1035,1785929349139,-349165,0,5844296,0,7392354,0
1036,1785929349149,-349618,0,5843690,0,7391609,0
1037,1785929349159,-349704,0,5843738,0,7391696,0
1038,1785929349170,-349615,0,5843939,0,7392033,0
1039,1785929349179,-349383,0,5844002,0,7392097,0
1040,1785929349189,-348930,0,5843842,0,7392140,0
1041,1785929349199,-348596,0,5843182,0,7391842,0
1042,1785929349209,-348490,0,5842379,0,7391321,0
1043,1785929349219,-348173,0,5841828,0,7390653,0
1044,1785929349230,-347601,0,5841853,0,7390475,0
1045,1785929349239,-346821,0,5842340,0,7390867,0
1046,1785929349252,-345877,0,5842417,0,7391024,0
1047,1785929349260,-344724,0,5842010,0,7390754,0
1048,1785929349271,-343634,0,5841714,0,7390306,0
1049,1785929349279,-342462,0,5841706,0,7390321,0
1050,1785929349289,-340908,0,5841713,0,7390251,0
1051,1785929349299,-339662,0,5841668,0,7390248,0
1052,1785929349309,-338114,0,5841469,0,7390040,0
1053,1785929349319,-336663,0,5841138,0,7389904,0
1054,1785929349330,-335273,0,5840923,0,7389535,0
1055,1785929349339,-333462,0,5840758,0,7389304,0
1056,1785929349350,-331735,0,5841056,0,7389632,0
1057,1785929349359,-329809,0,5841460,0,7390086,0
1058,1785929349370,-327641,0,5842223,0,7390630,0
1059,1785929349379,-325350,0,5843130,0,7391455,0
1060,1785929349391,-322918,0,5844152,0,7392382,0
1061,1785929349400,-320360,0,5845579,0,7393809,0
1062,1785929349412,-317138,0,5847673,0,7395339,0
1063,1785929349419,-313477,0,5850815,0,7397870,0
1064,1785929349430,-309601,0,5853819,0,7401234,0
1065,1785929349440,-305867,0,5855578,0,7404292,0
1066,1785929349450,-302534,0,5856074,0,7405278,0
1067,1785929349460,-298702,0,5857439,0,7406289,0
1068,1785929349470,-293635,0,5860844,0,7408157,0
